id,study_name,sitting_id,battery_id,battery_name,test_id,test_name,test_params,test_version,user_id,user_agent,device_scan,geoip,start_time,end_time,timezone,duration,score,data,outcomes,consented,demographics,URL_params,misc
"207","solitairecog","292","1","a TestMyBrain test!","1","Matching Shapes and Numbers","{""duration"":""30""}","DSC_Main.v1.Jun23","d3cf3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","{""screenW"":1536,""screenH"":864,""touch"":false,""OS"":""Windows"",""UTCoffset"":300}","null","2024-07-22 00:46:16","2024-07-22 00:53:09","UTC - UTC +00:00","413","15.00","[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":325161.6999999285,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2104,""stimOnsetTimestamp"":342112.1999999285,""responseTimestamp"":344216.1999999285,""state"":""keyup""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":344656.5,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2999.2,""stimOnsetTimestamp"":369622.6999999285,""responseTimestamp"":372622.10000002384,""state"":""keyup""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1716.3,""stimOnsetTimestamp"":372961.89999997616,""responseTimestamp"":374678.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1837.9,""stimOnsetTimestamp"":382880.39999997616,""responseTimestamp"":384718.2999999523,""state"":""keyup""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1064,""stimOnsetTimestamp"":385094.10000002384,""responseTimestamp"":386158.10000002384,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1487.5,""stimOnsetTimestamp"":386510.10000002384,""responseTimestamp"":387997.60000002384,""state"":""keyup""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1243.8,""stimOnsetTimestamp"":388362.2999999523,""responseTimestamp"":389606.10000002384,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1405.6,""stimOnsetTimestamp"":389944.60000002384,""responseTimestamp"":391350.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":4135.7,""stimOnsetTimestamp"":391695.10000002384,""responseTimestamp"":395830.7999999523,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1946.5,""stimOnsetTimestamp"":396131.7999999523,""responseTimestamp"":398078.2999999523,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1457.1,""stimOnsetTimestamp"":398429.10000002384,""responseTimestamp"":399886.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1450.5,""stimOnsetTimestamp"":400227.6999999285,""responseTimestamp"":401678.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1330.3,""stimOnsetTimestamp"":402059.89999997616,""responseTimestamp"":403390.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1236.9,""stimOnsetTimestamp"":403713.1999999285,""responseTimestamp"":404950.10000002384,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1241.2,""stimOnsetTimestamp"":405325.2999999523,""responseTimestamp"":406566.5,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1318.1,""stimOnsetTimestamp"":406880,""responseTimestamp"":408198.10000002384,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1365.8,""stimOnsetTimestamp"":408528.2999999523,""responseTimestamp"":409894.10000002384,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1138.7,""stimOnsetTimestamp"":410259.5,""responseTimestamp"":411398.1999999285,""state"":""keyup""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":411744.7999999523,""responseTimestamp"":412892.6999999285,""state"":""timeout""}]","{""score"":15,""num_correct"":15,""num_responses"":15,""meanRTc"":1577.31,""medianRTc"":1365.8,""sdRTc"":745.78,""symbolsUsed"":""1,2,3,4,5,6"",""responseDevice"":""keyboard"",""testVersion"":""DSC_Main.v1.Jun23""}","0",,"{""study"":""solitairecog"",""id"":""d3cf3"",""group"":1}",
"208","solitairecog","294","1","a TestMyBrain test!","3","Fast Reactions","{""ntrials"":""12""}","SimpleRT_Main.v1.Jul23","1f4f6","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","{""screenW"":1440,""screenH"":900,""touch"":false,""OS"":""MacOS"",""UTCoffset"":240}","null","2024-07-22 01:55:59","2024-07-22 01:56:48","UTC - UTC +00:00","49","34.67","[{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":292.1,""dwell"":105.8,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":339.8,""dwell"":120.1,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":269.8,""dwell"":85.6,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""response"":""space"",""rt"":246.8,""dwell"":92.3,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":343.3,""dwell"":86.3,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":276.2,""dwell"":122.1,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":223.3,""dwell"":88.4,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":282.1,""dwell"":192,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""response"":""space"",""rt"":348.2,""dwell"":77.4,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":306,""dwell"":81,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""response"":""space"",""rt"":251.5,""dwell"":106.1,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""response"":""space"",""rt"":282.2,""dwell"":85.9,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""response"":""space"",""rt"":265.2,""dwell"":82.5,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":326.8,""dwell"":154,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":309.9,""dwell"":88.8,""state"":""keyup""}]","{""score"":34.67,""meanRT"":288.46,""medianRT"":282.15,""sdRT"":39.23,""responseDevice"":""keyboard"",""testVersion"":""SimpleRT_Main.v1.Jul23""}","0",,"{""study"":""solitairecog"",""id"":""1f4f6"",""group"":1}",
"209","solitairecog","296","1","a TestMyBrain test!","1","Matching Shapes and Numbers","{""duration"":""30""}","DSC_Main.v1.Jun23","f3125","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36","{""screenW"":1730,""screenH"":973,""touch"":true,""OS"":""Windows"",""UTCoffset"":300}","null","2024-07-22 03:04:37","2024-07-22 03:06:36","UTC - UTC +00:00","119","11.00","[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":4808.2,""stimOnsetTimestamp"":50652,""responseTimestamp"":55460.800000000745,""state"":""keyup""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""1"",""correct"":0,""rt"":4559.8,""stimOnsetTimestamp"":55850.900000002235,""responseTimestamp"":60410.699999999255,""state"":""keyup""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":3295.2,""stimOnsetTimestamp"":69964.60000000149,""responseTimestamp"":73259.90000000224,""state"":""keyup""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":3814.1,""stimOnsetTimestamp"":73645.69999999925,""responseTimestamp"":77459.80000000075,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2855,""stimOnsetTimestamp"":88852.60000000149,""responseTimestamp"":91707.60000000149,""state"":""keyup""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":2091.8,""stimOnsetTimestamp"":92064.60000000149,""responseTimestamp"":94156.40000000224,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2094.7,""stimOnsetTimestamp"":94532.60000000149,""responseTimestamp"":96627.30000000075,""state"":""keyup""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":2433.2,""stimOnsetTimestamp"":96993.10000000149,""responseTimestamp"":99426.30000000075,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1944.4,""stimOnsetTimestamp"":99795.5,""responseTimestamp"":101739.90000000224,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1576.8,""stimOnsetTimestamp"":102099.30000000075,""responseTimestamp"":103676.10000000149,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1748.8,""stimOnsetTimestamp"":104038.10000000149,""responseTimestamp"":105786.90000000224,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1591.7,""stimOnsetTimestamp"":106153.60000000149,""responseTimestamp"":107745.30000000075,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2989,""stimOnsetTimestamp"":108111,""responseTimestamp"":111100,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""3"",""correct"":0,""rt"":2367.3,""stimOnsetTimestamp"":111475.80000000075,""responseTimestamp"":113843.10000000149,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2277.4,""stimOnsetTimestamp"":114244.69999999925,""responseTimestamp"":116522.10000000149,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1540.8,""stimOnsetTimestamp"":116877.90000000224,""responseTimestamp"":118418.69999999925,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":118791.80000000075,""responseTimestamp"":118946.30000000075,""state"":""timeout""}]","{""score"":11,""num_correct"":11,""num_responses"":12,""meanRTc"":2103.96,""medianRTc"":2091.8,""sdRTc"":499.51,""symbolsUsed"":""1,2,3,4,5,6"",""responseDevice"":""keyboard"",""testVersion"":""DSC_Main.v1.Jun23""}","0",,"{""study"":""solitairecog"",""id"":""f3125"",""group"":1}",
"210","solitairecog","297","1","a TestMyBrain test!","5","Spot the Difference","{""ntrials"":""9""}","Flicker_Main.v1.Jun23","a8f28","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","{""screenW"":2240,""screenH"":1260,""touch"":false,""OS"":""MacOS"",""UTCoffset"":300}","null","2024-07-22 03:23:34","2024-07-22 03:27:06","UTC - UTC +00:00","212","5.05","[{""type"":""practice"",""correct"":1,""rt"":3512.7,""flips"":5,""seed"":""practice1"",""state"":""pointerup-mouse""},{""type"":""practice"",""correct"":1,""rt"":17692.7,""flips"":25,""seed"":""practice2"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":10379.2,""flips"":15,""seed"":""test1"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":14683.7,""flips"":21,""seed"":""test2"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":25308.8,""flips"":36,""seed"":""test3"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":10392.5,""flips"":15,""seed"":""test4"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":9177.1,""flips"":13,""seed"":""test5"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":26592.6,""flips"":38,""seed"":""test6"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":0,""rt"":0,""flips"":42,""seed"":""test7"",""state"":""timeout""},{""type"":""test"",""correct"":1,""rt"":5377.4,""flips"":7,""seed"":""test8"",""state"":""pointerup-mouse""},{""type"":""catch"",""correct"":1,""rt"":3926.7,""flips"":5,""seed"":""catch1"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":4156.7,""flips"":6,""seed"":""test9"",""state"":""pointerup-mouse""}]","{""score"":5.05,""accuracy"":0.9,""rtcMean"":12221.6,""rtcSD"":8518.8,""rtcMedian"":10379.2,""flipscMean"":17.3,""flipscSD"":12.3,""flipscMedian"":15,""timeouts"":1,""responseDevice"":""mouse"",""testVersion"":""Flicker_Main.v1.Jun23""}","0",,"{""study"":""solitairecog"",""id"":""a8f28"",""group"":1}",
"211","solitairecog","299","1","a TestMyBrain test!","2","Visual Patterns","{""input"":""MatrixInput_11items_v1.txt""}","Matrix_Main.v1.Oct23","144a3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","{""screenW"":1470,""screenH"":956,""touch"":false,""OS"":""MacOS"",""UTCoffset"":420}","null","2024-07-22 04:52:03","2024-07-22 04:53:11","UTC - UTC +00:00","68","6.00","[{""type"":""practice"",""matrix"":""images/1.png"",""target"":""images/1-3.png"",""response"":""images/1-3.png"",""responseTimestamp"":11827.39999999851,""correct"":1,""rt"":1274.5,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/8.png"",""target"":""images/8-1.png"",""response"":""images/8-1.png"",""responseTimestamp"":18488.39999999851,""correct"":1,""rt"":4442.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/18.png"",""target"":""images/18-4.png"",""response"":""images/18-4.png"",""responseTimestamp"":23329.20000000298,""correct"":1,""rt"":4176,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/13.png"",""target"":""images/13-5.png"",""response"":""images/13-5.png"",""responseTimestamp"":26380.39999999851,""correct"":1,""rt"":2368.8,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/10.png"",""target"":""images/10-3.png"",""response"":""images/10-3.png"",""responseTimestamp"":28740,""correct"":1,""rt"":1725.8,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/22.png"",""target"":""images/22-4.png"",""response"":""images/22-4.png"",""responseTimestamp"":34972.89999999851,""correct"":1,""rt"":5564.3,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/26.png"",""target"":""images/26-2.png"",""response"":""images/26-2.png"",""responseTimestamp"":41389.39999999851,""correct"":1,""rt"":5765.8,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/20.png"",""target"":""images/20-1.png"",""response"":""images/20-5.png"",""responseTimestamp"":46139.39999999851,""correct"":0,""rt"":4099.6,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/31.png"",""target"":""images/31-3.png"",""response"":""images/31-5.png"",""responseTimestamp"":57469.89999999851,""correct"":0,""rt"":10671.1,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/23.png"",""target"":""images/23-5.png"",""response"":""images/23-4.png"",""responseTimestamp"":67573,""correct"":0,""rt"":9476.9,""repeated"":0,""state"":""pointerup-mouse""}]","{""score"":6,""accuracy"":0.5455,""meanRTc"":4007.15,""medianRTc"":4309.1,""sdRTc"":1650.7,""flag_medianRTc"":0,""flag_any"":0,""responseDevice"":""mouse"",""testVersion"":""Matrix_Main.v1.Oct23""}","0",,"{""study"":""solitairecog"",""id"":""144a3"",""group"":1}",
"212","solitairecog","301","1","a TestMyBrain test!","4","Fast Choices","{""ntrials"":""24""}","ChoiceRT_Main.v1.Oct23","11a80f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0 (Edition std-1)","{""screenW"":1536,""screenH"":864,""touch"":false,""OS"":""Windows"",""UTCoffset"":600}","null","2024-07-22 07:04:17","2024-07-22 07:09:05","UTC - UTC +00:00","288","3.06","[{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":null,""rt"":null,""responseTimestamp"":92202.60000002384,""dwell"":null,""repeated"":0,""state"":""timeout""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":null,""rt"":null,""responseTimestamp"":108755.10000002384,""dwell"":null,""repeated"":1,""state"":""timeout""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":1893.4,""responseTimestamp"":120235,""dwell"":166.1,""repeated"":1,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":3014.2,""responseTimestamp"":124596.90000009537,""dwell"":74,""repeated"":0,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":0,""rt"":2210.4,""responseTimestamp"":128255.40000009537,""dwell"":180.2,""repeated"":0,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":4963.2,""responseTimestamp"":143260.90000009537,""dwell"":70.3,""repeated"":1,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":3171.1,""responseTimestamp"":147829.5,""dwell"":131.6,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":3086.9,""responseTimestamp"":162990.60000002384,""dwell"":43.3,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":3446.5,""responseTimestamp"":167563.10000002384,""dwell"":148.3,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":4812.8,""responseTimestamp"":173414,""dwell"":71.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":4039.8,""responseTimestamp"":178530,""dwell"":108,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":null,""rt"":null,""responseTimestamp"":184254.90000009537,""dwell"":null,""repeated"":0,""state"":""timeout""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":4659,""responseTimestamp"":196305,""dwell"":125.2,""repeated"":1,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":4592.7,""responseTimestamp"":202372.10000002384,""dwell"":108.2,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":null,""rt"":null,""responseTimestamp"":208092.20000004768,""dwell"":null,""repeated"":0,""state"":""timeout""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":0,""rt"":3452.8,""responseTimestamp"":216740,""dwell"":311.7,""repeated"":1,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":2723.1,""responseTimestamp"":220933.5,""dwell"":107.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":3216.3,""responseTimestamp"":225415.80000007153,""dwell"":97.3,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":4252.7,""responseTimestamp"":230965.90000009537,""dwell"":126.5,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2610.8,""responseTimestamp"":234717.5,""dwell"":168.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":1805.2,""responseTimestamp"":237724.30000007153,""dwell"":222.4,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":3626.3,""responseTimestamp"":243050.20000004768,""dwell"":130.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":4148,""responseTimestamp"":248731.20000004768,""dwell"":152,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":2772.3,""responseTimestamp"":253227.5,""dwell"":149.3,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":0,""rt"":1608.3,""responseTimestamp"":255993,""dwell"":180.6,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":2386.8,""responseTimestamp"":259696.80000007153,""dwell"":148.7,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2216.9,""responseTimestamp"":263041.7000000477,""dwell"":157.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1500,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":3134.4,""responseTimestamp"":268099.5,""dwell"":156.7,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":0,""rt"":2789.2,""responseTimestamp"":272015.8000000715,""dwell"":160.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1500,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":0,""rt"":2845.4,""responseTimestamp"":276789.90000009537,""dwell"":149.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2833.8,""responseTimestamp"":280948.10000002384,""dwell"":155.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":2702.6,""responseTimestamp"":284979.3000000715,""dwell"":153.6,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2221.8,""responseTimestamp"":288319.2000000477,""dwell"":156.4,""repeated"":0,""state"":""keyup""}]","{""score"":3.06,""accuracy"":0.8333333333333334,""meanRTc"":3264.44,""medianRTc"":3110.65,""sdRTc"":895.24,""flag_accuracy"":0,""flag_medianRTc"":0,""flag_any"":0,""responseDevice"":""keyboard"",""testVersion"":""ChoiceRT_Main.v1.Oct23""}","0",,"{""study"":""solitairecog"",""id"":""11a80f"",""group"":1}",
